Time,Input,Output
5.967,11.602,23.9695
5.968,11.3924,23.2664
5.969,11.2477,22.3945
5.97,11.1681,21.6281
5.971,11.1537,20.9531
5.972,11.2042,20.1727
5.973,11.3193,19.4133
5.974,11.4982,18.5766
5.975,11.7401,17.8453
5.976,12.0439,17.1844
5.977,12.4083,16.3477
5.978,12.8316,15.6094
5.979,13.3121,14.8992
5.98,13.8479,14.2172
5.981,14.437,13.5984
5.982,15.077,13.05
5.983,15.7654,12.5789
5.984,16.4997,12.2344
5.985,17.2771,11.8758
5.986,18.0949,11.6297
5.987,18.95,11.475
5.988,19.8393,11.3555
5.989,20.7598,11.3133
5.99,21.7081,11.3344
5.991,22.6811,11.4328
5.992,23.6753,11.5734
5.993,24.6875,11.7703
5.994,25.7142,12.0164
5.995,26.752,12.3187
5.996,27.7975,12.6703
5.997,28.8474,13.0852
5.998,29.8983,13.5352
5.999,30.9468,14.0273
6,31.9898,14.5477
6.001,33.0238,15.0891
6.002,34.0459,15.6586
6.003,35.0529,16.2563
6.004,36.0419,16.8891
6.005,37.0098,17.543
6.006,37.9539,18.1195
6.007,38.8714,18.8648
6.008,39.7599,19.5469
6.009,40.6166,20.25
6.01,41.4394,20.9672
6.011,42.2259,21.6844
6.012,42.974,22.3945
6.013,43.6817,23.1188
6.014,44.3472,23.85
6.015,44.9687,24.5953
6.016,45.5446,25.3336
6.017,46.0735,26.0578
6.018,46.554,26.782
6.019,46.9851,27.5203
6.02,47.3656,28.2656
6.021,47.6946,28.9969
6.022,47.9715,29.707
6.023,48.1955,30.4172
6.024,48.3662,31.1414
6.025,48.4834,31.8586
6.026,48.5467,32.5617
6.027,48.5561,33.2508
6.028,48.5117,33.9328
6.029,48.4137,34.6219
6.03,48.2624,35.3109
6.031,48.0584,35.9859
6.032,47.8021,36.6398
6.033,47.4944,37.2867
6.034,47.1361,37.8563
6.035,46.7283,38.5805
6.036,46.2719,39.2203
6.037,45.7682,39.8391
6.038,45.2186,40.4438
6.039,44.6246,41.0414
6.04,43.9877,41.6391
6.041,43.3096,42.2227
6.042,42.5922,42.75
6.043,41.8374,43.1578
6.044,41.0471,43.4531
6.045,40.2236,43.6359
6.046,39.3691,43.7203
6.047,38.4858,43.7063
6.048,37.5763,43.6078
6.049,36.6431,43.4391
6.05,35.6887,43.2
6.051,34.7158,42.8906
6.052,33.7272,42.5109
6.053,32.7258,42.075
6.054,31.7143,41.5898
6.055,30.6959,41.0625
6.056,29.6734,40.5141
6.057,28.65,39.9234
6.058,27.6287,39.2977
6.059,26.6127,38.6297
6.06,25.6051,37.9336
6.061,24.609,37.2234
6.062,23.6277,36.5063
6.063,22.6643,35.768
6.064,21.7219,34.9945
6.065,20.8036,34.2
6.066,19.9125,33.4055
6.067,19.0518,32.6109
6.068,18.2242,31.7953
6.069,17.4329,30.9516
6.07,16.6804,30.1219
6.071,15.9698,29.2992
6.072,15.3034,28.4695
6.073,14.684,27.6258
6.074,14.1138,26.7891
6.075,13.5951,25.9664
6.076,13.1301,25.1578
6.077,12.7207,24.3352
6.078,12.3687,23.5125
6.079,12.0756,22.718
6.08,11.8431,21.9375
6.081,11.6721,21.15
6.082,11.5639,20.3625
6.083,11.5191,19.582
6.084,11.5384,18.8227
6.085,11.6222,18.0703
6.086,11.7705,17.318
6.087,11.9834,16.5586
6.088,12.2605,15.8133
6.089,12.6012,15.0891
6.09,13.0047,14.3719
6.091,13.4699,13.7039
6.092,13.9957,13.1063
6.093,14.5804,12.5859
6.094,15.2223,12.15
6.095,15.9194,11.7844
6.096,16.6695,11.4961
6.097,17.4702,11.2781
6.098,18.3189,11.1234
6.099,19.2126,11.0391
6.1,20.1485,11.025
6.101,21.1232,11.0742
6.102,22.1333,11.1797
6.103,23.1755,11.3414
6.104,24.2458,11.5594
6.105,25.3406,11.8195
6.106,26.456,12.1359
6.107,27.5878,12.5086
6.108,28.732,12.9305
6.109,29.8844,13.4016
6.11,31.0409,13.9008
6.111,32.197,14.4352
6.112,33.3487,14.9906
6.113,34.4915,15.5672
6.114,35.6213,16.1789
6.115,36.7339,16.8188
6.116,37.8252,17.4797
6.117,38.891,18.1406
6.118,39.9274,18.8086
6.119,40.9306,19.4977
6.12,41.8968,20.2008
6.121,42.8225,20.925
6.122,43.7041,21.6492
6.123,44.5385,22.3664
6.124,45.3226,23.0836
6.125,46.0535,23.8219
6.126,46.7285,24.5742
6.127,47.3452,25.3125
6.128,47.9014,26.0367
6.129,48.3952,26.768
6.13,48.8248,27.5063
6.131,49.1887,28.2516
6.132,49.4858,28.9828
6.133,49.715,29.7
6.134,49.8758,30.4172
6.135,49.9677,31.1344
6.136,49.9906,31.8656
6.137,49.9446,32.5688
6.138,49.83,33.2578
6.139,49.6476,33.9398
6.14,49.3982,34.6359
6.141,49.083,35.325
6.142,48.7034,35.8313
6.143,48.2611,36.6539
6.144,47.7578,37.3008
6.145,47.1957,37.9477
6.146,46.5771,38.5945
6.147,45.9044,39.2344
6.148,45.1803,39.8531
6.149,44.4076,40.4508
6.15,43.5894,41.0484
6.151,42.7288,41.6391
6.152,41.829,42.2016
6.153,40.8934,42.6516
6.154,39.9256,42.9891
6.155,38.9291,43.2141
6.156,37.9075,43.3336
6.157,36.8646,43.3477
6.158,35.8041,43.2703
6.159,34.7297,43.1156
6.16,33.6453,42.8836
6.161,32.5546,42.5813
6.162,31.4615,42.2156
6.163,30.3696,41.8008
6.164,29.2826,41.3297
6.165,28.2042,40.8164
6.166,27.138,40.275
6.167,26.0875,39.6984
6.168,25.056,39.0727
6.169,24.0469,38.4117
6.17,23.0635,37.7227
6.171,22.1087,37.0266
6.172,21.1855,36.3164
6.173,20.2968,35.5781
6.174,19.4453,34.8047
6.175,18.6335,34.0172
6.176,17.8637,33.2297
6.177,17.1383,32.4352
6.178,16.4593,31.6125
6.179,15.8285,30.7758
6.18,15.2478,29.9461
6.181,14.7187,29.1234
6.182,14.2426,28.2937
6.183,13.8207,27.443
6.184,13.4541,26.6062
6.185,13.1437,25.7906
6.186,12.8901,24.975
6.187,12.694,24.1453
6.188,12.5556,23.3156
6.189,12.4751,22.5211
6.19,12.4527,21.7336
6.191,12.4881,20.9391
6.192,12.5811,20.1445
6.193,12.7311,19.3641
6.194,12.9377,18.6047
6.195,13.1999,17.8523
6.196,13.5169,17.0859
6.197,13.8877,16.3266
6.198,14.3109,15.5953
6.199,14.7852,14.9344
6.2,15.3092,14.3508
6.201,15.8812,13.8305
6.202,16.4995,13.3805
6.203,17.1621,13.0078
6.204,17.8672,12.7055
6.205,18.6125,12.4734
6.206,19.3959,12.3187
6.207,20.215,12.2344
6.208,21.0674,12.2133
6.209,21.9506,12.2555
6.21,22.8619,12.3539
6.211,23.7987,12.5156
6.212,24.7581,12.7266
6.213,25.7374,12.9938
6.214,26.7335,13.3172
6.215,27.7435,13.6828
6.216,28.7644,14.1047
6.217,29.7929,14.5547
6.218,30.8261,15.0398
6.219,31.8608,15.5531
6.22,32.8936,16.1016
6.221,33.9215,16.6922
6.222,34.9411,17.3109
6.223,35.9493,17.9367
6.224,36.9427,18.5766
6.225,37.9183,19.2234
6.226,38.8727,19.8984
6.227,39.8029,20.5945
6.228,40.7056,21.2977
6.229,41.5779,22.0008
6.23,42.4168,22.7039
6.231,43.2192,23.4141
6.232,43.9824,24.1453
6.233,44.7036,24.8906
6.234,45.3801,25.6078
6.235,46.0095,26.325
6.236,46.5892,27.0563
6.237,47.1171,27.7945
6.238,47.5909,28.5328
6.239,48.0088,29.25
6.24,48.3689,29.9602
6.241,48.6696,30.6773
6.242,48.9094,31.4016
6.243,49.087,32.1187
6.244,49.2015,32.8148
6.245,49.252,33.4969
6.246,49.2378,34.1859
6.247,49.1586,34.882
6.248,49.0141,35.5641
6.249,48.8044,36.2391
6.25,48.5298,36.8859
6.251,48.1908,37.5328
6.252,47.7882,38.1797
6.253,47.323,38.8266
6.254,46.7964,39.4594
6.255,46.2099,40.0641
6.256,45.5652,40.6617
6.257,44.8644,41.2594
6.258,44.1096,41.85
6.259,43.3032,42.4406
6.26,42.4479,42.9539
6.261,41.5465,43.3547
6.262,40.602,43.6359
6.263,39.6177,43.8188
6.264,38.5971,43.8891
6.265,37.5437,43.875
6.266,36.4613,43.7766
6.267,35.3538,43.6008
6.268,34.2252,43.3547
6.269,33.0796,43.0453
6.27,31.9213,42.6656
6.271,30.7547,42.2297
6.272,29.584,41.7445
6.273,28.4137,41.2102
6.274,27.2482,40.6547
6.275,26.0921,40.0641
6.276,24.9498,39.4383
6.277,23.8256,38.7703
6.278,22.724,38.0672
6.279,21.6492,37.357
6.28,20.6055,36.6398
6.281,19.597,35.8945
6.282,18.6276,35.1211
6.283,17.7012,34.3266
6.284,16.8215,33.525
6.285,15.9919,32.7305
6.286,15.2158,31.9148
6.287,14.4963,31.0711
6.288,13.8363,30.2344
6.289,13.2384,29.4117
6.29,12.705,28.5891
6.291,12.2382,27.7453
6.292,11.84,26.9016
6.293,11.5118,26.0859
6.294,11.2552,25.2773
6.295,11.0709,24.4617
6.296,10.9598,23.6391
6.297,10.9223,22.8375
6.298,10.9586,22.057
6.299,11.0684,21.2766
6.3,11.2513,20.4891
6.301,11.5065,19.7156
6.302,11.833,18.9563
6.303,12.2294,18.218
6.304,12.6941,17.4727
6.305,13.2251,16.7133
6.306,13.8204,15.968
6.307,14.4775,15.1664
6.308,15.1936,14.6109
6.309,15.9661,14.0344
6.31,16.7916,13.5211
6.311,17.6669,13.0852
6.312,18.5886,12.7266
6.313,19.5528,12.4383
6.314,20.5559,12.2273
6.315,21.5938,12.0867
6.316,22.6625,12.0094
6.317,23.7578,12.0023
6.318,24.8753,12.0586
6.319,26.0108,12.1781
6.32,27.16,12.3469
6.321,28.3182,12.607
6.322,29.4813,12.8531
6.323,30.6447,13.1766
6.324,31.8041,13.5633
6.325,32.9552,13.9922
6.326,34.0936,14.4563
6.327,35.2152,14.9484
6.328,36.3159,15.4758
6.329,37.3917,16.0312
6.33,38.4387,16.6219
6.331,39.4533,17.2477
6.332,40.4318,17.8805
6.333,41.3709,18.5203
6.334,42.2673,19.1742
6.335,43.118,19.8492
6.336,43.9201,20.5453
6.337,44.671,21.2625
6.338,45.3684,21.9586
6.339,46.0099,22.6687
6.34,46.5936,23.3789
6.341,47.1177,24.1172
6.342,47.5807,24.8555
6.343,47.9814,25.6711
6.344,48.3186,26.3883
6.345,48.5916,27.0281
6.346,48.7997,27.7734
6.347,48.9426,28.5047
6.348,49.0202,29.2289
6.349,49.0325,29.9391
6.35,48.98,30.6562
6.351,48.8632,31.3734
6.352,48.6828,32.0977
6.353,48.4398,32.8781
6.354,48.1353,33.4758
6.355,47.7708,34.1578
6.356,47.3478,34.8539
6.357,46.8681,35.6273
6.358,46.3335,36.2109
6.359,45.7461,36.8578
6.36,45.1082,37.5047
6.361,44.4221,38.2289
6.362,43.6903,38.7984
6.363,42.9155,39.4242
6.364,42.1005,40.1133
6.365,41.248,40.6898
6.366,40.361,41.1328
6.367,39.4426,41.5406
6.368,38.496,41.8359
6.369,37.5242,42.0328
6.37,36.5306,42.1313
6.371,35.5184,42.1242
6.372,34.4911,42.0328
6.373,33.452,41.8711
6.374,32.4044,41.6391
6.375,31.3518,41.3016
6.376,30.2976,40.9852
6.377,29.2453,40.5773
6.378,28.1981,40.1203
6.379,27.1596,39.6211
6.38,26.133,38.9953
6.381,25.1216,38.475
6.382,24.1287,37.8422
6.383,23.1575,37.1953
6.384,22.2112,36.5273
6.385,21.2928,35.8383
6.386,20.4053,35.107
6.387,19.5516,34.3547
6.388,18.7345,33.4969
6.389,17.9567,32.8289
6.39,17.2209,32.0484
6.391,16.5294,31.1273
6.392,15.8847,30.3047
6.393,15.289,29.4891
6.394,14.7443,28.6734
6.395,14.2526,27.8297
6.396,13.8157,26.9859
6.397,13.4352,26.2617
6.398,13.1126,25.4461
6.399,12.8491,24.5109
6.4,12.646,23.6813
6.401,12.504,22.9641
6.402,12.4241,22.0641
6.403,12.4067,21.368
6.404,12.4522,20.5664
6.405,12.5608,19.6664
6.406,12.7323,18.893
6.407,12.9667,18.1266
6.408,13.2634,17.3672
6.409,13.6217,16.6852
6.41,14.0408,15.8344
6.411,14.5195,15.1172
6.412,15.0566,14.5477
6.413,15.6506,13.8938
6.414,16.2997,13.3805
6.415,17.002,12.9445
6.416,17.7553,12.5859
6.417,18.5574,12.2977
6.418,19.4056,12.0867
6.419,20.2972,11.9461
6.42,21.2294,11.8758
6.421,22.199,11.8617
6.422,23.2028,11.918
6.423,24.2374,12.0305
6.424,25.2991,12.2063
6.425,26.3844,12.4242
6.426,27.4894,12.6984
6.427,28.6101,13.0359
6.428,29.7425,13.4156
6.429,30.8824,13.8445
6.43,32.0258,14.3156
6.431,33.1683,14.8078
6.432,34.3056,15.3352
6.433,35.4334,15.8203
6.434,36.5475,16.4812
6.435,37.6434,17.1
6.436,38.7169,17.7398
6.437,39.7638,18.3867
6.438,40.78,19.0406
6.439,41.7612,19.7156
6.44,42.7036,20.4117
6.441,43.6033,21.1219
6.442,44.4565,21.832
6.443,45.2597,22.5352
6.444,46.0095,23.2523
6.445,46.7026,23.9836
6.446,47.3361,24.7289
6.447,47.9071,25.4531
6.448,48.4132,26.1773
6.449,48.8519,26.9016
6.45,49.2212,27.6469
6.451,49.5194,28.3852
6.452,49.7449,29.1094
6.453,49.8965,29.8195
6.454,49.9733,30.4453
6.455,49.9747,31.2609
6.456,49.9004,31.9781
6.457,49.7504,32.5969
6.458,49.525,33.3703
6.459,49.2249,34.0523
6.46,48.851,34.7484
6.461,48.4046,35.4375
6.462,47.8872,36.1055
6.463,47.3008,36.7594
6.464,46.6476,37.3992
6.465,45.9299,38.0461
6.466,45.1507,38.693
6.467,44.3128,39.3258
6.468,43.4196,39.9375
6.469,42.4745,40.5352
6.47,41.4815,41.1187
6.471,40.4443,41.625
6.472,39.3672,42.0188
6.473,38.2545,42.3
6.474,37.1108,42.4828
6.475,35.9405,42.5602
6.476,34.7486,42.5461
6.477,33.5398,42.4406
6.478,32.3191,42.2648
6.479,31.0914,42.0188
6.48,29.8617,41.7094
6.481,28.6352,41.3438
6.482,27.4167,40.9219
6.483,26.2112,40.4578
6.484,25.0237,39.9516
6.485,23.8589,39.4031
6.486,22.7216,38.8055
6.487,21.6164,38.1656
6.488,20.5478,37.5047
6.489,19.5199,36.8367
6.49,18.5371,36.1477
6.491,17.6031,35.4164
6.492,16.7216,34.6641
6.493,15.8962,33.8906
6.494,15.13,33.1242
6.495,14.4261,32.3438
6.496,13.787,31.5281
6.497,13.2152,30.8039
6.498,12.7128,29.8758
6.499,12.2817,29.0602
6.5,11.9233,28.2305
6.501,11.6389,27.3797
6.502,11.4293,26.55
6.503,11.2951,25.7344
6.504,11.2367,24.9117
6.505,11.2538,24.082
6.506,11.3462,23.3578
6.507,11.5133,22.4508
6.508,11.754,21.6633
6.509,12.067,20.8617
6.51,12.4509,20.0602
6.511,12.9038,19.2797
6.512,13.4235,18.5203
6.513,14.0078,17.7609
6.514,14.6541,16.9875
6.515,15.3595,16.2352
6.516,16.121,15.5602
6.517,16.9353,14.9766
6.518,17.799,14.4563
6.519,18.7085,14.0062
6.52,19.6601,13.6266
6.521,20.6499,13.3172
6.522,21.6738,13.0781
6.523,22.7278,12.9164
6.524,23.8076,12.825
6.525,24.909,12.7969
6.526,26.0278,12.8391
6.527,27.1595,12.9375
6.528,28.2998,13.0922
6.529,29.4443,13.3102
6.53,30.5888,13.5773
6.531,31.7289,13.8938
6.532,32.8605,14.2594
6.533,33.9792,14.6672
6.534,35.0811,15.1172
6.535,36.1621,15.5953
6.536,37.2184,16.1156
6.537,38.2462,16.6781
6.538,39.2418,17.2688
6.539,40.2019,17.8734
6.54,41.123,18.4922
6.541,42.002,19.125
6.542,42.8359,19.7789
6.543,43.6219,20.4609
6.544,44.3575,21.157
6.545,45.0402,21.8531
6.546,45.6677,22.5422
6.547,46.2381,23.2453
6.548,46.7496,23.9695
6.549,47.2007,24.7008
6.55,47.5899,25.425
6.551,47.9161,26.1352
6.552,48.1784,26.8594
6.553,48.3761,27.5906
6.554,48.5087,28.3289
6.555,48.5759,29.0531
6.556,48.5779,29.7563
6.557,48.5146,30.4664
6.558,48.3865,31.282
6.559,48.1942,31.9078
6.56,47.9386,32.6109
6.561,47.6206,33.3
6.562,47.2415,33.982
6.563,46.8027,34.7625
6.564,46.3059,35.4516
6.565,45.7527,36.1195
6.566,45.1452,36.7664
6.567,44.4855,37.4133
6.568,43.7759,38.0531
6.569,43.019,38.7
6.57,42.2173,39.3328
6.571,41.3736,39.9445
6.572,40.4908,40.5211
6.573,39.5719,41.0063
6.574,38.6202,41.3789
6.575,37.6388,41.6461
6.576,36.6312,41.8078
6.577,35.6008,41.8711
6.578,34.5512,41.8359
6.579,33.4859,41.7164
6.58,32.4086,41.5266
6.581,31.3232,41.2734
6.582,30.2334,40.95
6.583,29.1429,40.5773
6.584,28.0556,40.1484
6.585,26.9754,39.6773
6.586,25.9061,39.15
6.587,24.8515,38.5734
6.588,23.8154,37.9688
6.589,22.8016,37.3359
6.59,21.8137,36.682
6.591,20.8555,36.007
6.592,19.9304,35.2969
6.593,19.0421,34.5516
6.594,18.1937,33.7992
6.595,17.3886,33.0469
6.596,16.63,32.2734
6.597,15.9208,31.4719
6.598,15.264,30.6492
6.599,14.662,29.8336
6.6,14.1176,29.025
6.601,13.633,28.1883
6.602,13.2103,27.3445
6.603,12.8515,26.5078
6.604,12.5583,25.6852
6.605,12.3322,24.8625
6.606,12.1743,24.0188
6.607,12.0858,23.1891
6.608,12.0673,22.3805
6.609,12.1194,21.5789
6.61,12.2423,20.7703
6.611,12.436,19.9617
6.612,12.7001,19.1742
6.613,13.0341,18.4078
6.614,13.4371,17.6344
6.615,13.908,16.8609
6.616,14.4453,16.0945
6.617,15.0475,15.3773
6.618,15.7125,14.7375
6.619,16.4381,14.1609
6.62,17.2218,13.6547
6.621,18.061,13.2258
6.622,18.9525,12.8672
6.623,19.8932,12.5859
6.624,20.8796,12.375
6.625,21.9081,12.2344
6.626,22.9748,12.1641
6.627,24.0755,12.157
6.628,25.2062,12.2133
6.629,26.3623,12.3328
6.63,27.5393,12.5086
6.631,28.7325,12.7336
6.632,29.9372,13.0148
6.633,31.1486,13.3523
6.634,32.3616,13.7391
6.635,33.5714,14.1609
6.636,34.7729,14.625
6.637,35.9611,15.1172
6.638,37.1311,15.6516
6.639,38.2778,16.207
6.64,39.3966,16.8047
6.641,40.4825,17.4305
6.642,41.5309,18.0633
6.643,42.5373,18.7031
6.644,43.4973,19.357
6.645,44.4066,20.0391
6.646,45.2613,20.7422
6.647,46.0575,21.4453
6.648,46.7917,22.1484
6.649,47.4606,22.8516
6.65,48.0611,23.5758
6.651,48.5904,24.3141
6.652,49.0462,25.0523
6.653,49.4261,25.8609
6.654,49.7285,26.5852
6.655,49.9517,27.3164
6.656,50.0947,28.0547
6.657,50.1567,28.7016
6.658,50.1371,29.5031
6.659,50.0359,30.2133
6.66,49.8533,30.9234
6.661,49.5901,31.5563
6.662,49.2471,32.3578
6.663,48.8257,33.0469
6.664,48.3276,33.6445
6.665,47.7549,34.3266
6.666,47.1098,35.107
6.667,46.3952,35.7047
6.668,45.6139,36.443
6.669,44.7694,37.0125
6.67,43.8651,37.7367
6.671,42.905,38.2992
6.672,41.8932,38.9391
6.673,40.8339,39.6422
6.674,39.7318,40.2188
6.675,38.5916,40.6969
6.676,37.4182,41.0273
6.677,36.2166,41.3016
6.678,34.9921,41.4844
6.679,33.7498,41.5406
6.68,32.4951,41.5125
6.681,31.2335,41.393
6.682,29.9704,41.2031
6.683,28.711,40.95
6.684,27.4609,40.5914
6.685,26.2254,40.2609
6.686,25.0097,39.8391
6.687,23.819,39.3609
6.688,22.6583,38.7633
6.689,21.5325,38.1867
6.69,20.4463,37.582
6.691,19.4042,36.9563
6.692,18.4106,36.3023
6.693,17.4695,35.6203
6.694,16.5849,34.9031
6.695,15.7602,34.1578
6.696,14.9989,33.4125
6.697,14.3038,32.7586
6.698,13.6778,31.8797
6.699,13.1232,31.1766
6.7,12.6421,30.2555
6.701,12.2363,29.4539
6.702,11.9073,28.6383
6.703,11.656,27.907
6.704,11.4833,26.9578
6.705,11.3895,26.1352
6.706,11.3747,25.418
6.707,11.4387,24.5953
6.708,11.5809,23.6531
6.709,11.8002,22.8375
6.71,12.0956,22.0359
6.711,12.4653,21.2344
6.712,12.9076,20.4258
6.713,13.4203,19.7227
6.714,14.001,18.9422
6.715,14.6469,18.0844
6.716,15.3551,17.3109
6.717,16.1224,16.5516
6.718,16.9453,15.8695
6.719,17.8204,15.2789
6.72,18.7437,14.7656
6.721,19.7113,14.3719
6.722,20.7191,13.943
6.723,21.7627,13.6336
6.724,22.8379,13.4016
6.725,23.9401,13.2328
6.726,25.0649,13.1484
6.727,26.2076,13.1203
6.728,27.3635,13.1555
6.729,28.5281,13.268
6.73,29.6967,13.4297
6.731,30.8646,13.6477
6.732,32.0272,13.9219
6.733,33.18,14.2383
6.734,34.3186,14.6039
6.735,35.4385,15.0117
6.736,36.5355,15.4617
6.737,37.6054,15.9469
6.738,38.6441,16.4812
6.739,39.6479,17.0437
6.74,40.613,17.6344
6.741,41.5357,18.1547
6.742,42.4129,18.8508
6.743,43.2413,19.4836
6.744,44.0178,20.0602
6.745,44.7399,20.8266
6.746,45.4049,21.5156
6.747,46.0105,22.2047
6.748,46.5547,22.8938
6.749,47.0355,23.6039
6.75,47.4515,24.3281
6.751,47.8011,24.9609
6.752,48.0835,25.7695
6.753,48.2975,26.4797
6.754,48.4427,27.2039
6.755,48.5187,27.9422
6.756,48.5254,28.6734
6.757,48.4629,29.3836
6.758,48.3316,30.0023
6.759,48.1321,30.8039
6.76,47.8653,31.5281
6.761,47.5323,32.2383
6.762,47.1344,32.9273
6.763,46.6731,33.6094
6.764,46.1504,34.2984
6.765,45.568,34.9875
6.766,44.9284,35.6695
6.767,44.2338,36.3234
6.768,43.4868,36.9703
6.769,42.6903,37.5328
6.77,41.8471,38.257
6.771,40.9604,38.9039
6.772,40.0335,39.5086
6.773,39.0698,40.0148
6.774,38.0728,40.4016
6.775,37.0462,40.6969
6.776,35.9938,40.8797
6.777,34.9195,40.9711
6.778,33.8273,40.9641
6.779,32.7212,40.8727
6.78,31.6052,40.7039
6.781,30.4837,40.4719
6.782,29.3608,40.1766
6.783,28.2407,39.825
6.784,27.1276,39.4102
6.785,26.0257,38.9391
6.786,24.9394,38.4258
6.787,23.8727,37.8633
6.788,22.8297,37.2797
6.789,21.8146,36.668
6.79,20.8313,36.0281
6.791,19.8836,35.3531
6.792,18.9755,34.6359
6.793,18.1104,33.9117
6.794,17.2921,33.1805
6.795,16.5237,32.4352
6.796,15.8086,31.6547
6.797,15.1498,30.8531
6.798,14.55,30.0445
6.799,14.012,29.25
6.8,13.5382,28.5328
6.801,13.1307,27.5906
6.802,12.7915,26.7539
6.803,12.5223,25.9313
6.804,12.3245,25.1156
6.805,12.1994,24.2789
6.806,12.1477,23.4422
6.807,12.1702,22.6266
6.808,12.2672,21.825
6.809,12.4386,21.0164
6.81,12.6842,20.2008
6.811,13.0034,19.4062
6.812,13.3954,18.6328
6.813,13.859,17.8594
6.814,14.3926,17.0859
6.815,14.9946,16.3195
6.816,15.6629,15.6234
6.817,16.3949,15.0047
6.818,17.1882,14.4703
6.819,18.0398,13.9992
6.82,18.9464,13.5984
6.821,19.9047,13.268
6.822,20.9108,13.0078
6.823,21.9609,12.832
6.824,23.0508,12.7195
6.825,24.1762,12.6773
6.826,25.3323,12.6984
6.827,26.5147,12.7828
6.828,27.7182,12.9234
6.829,28.9381,13.1203
6.83,30.1691,13.3734
6.831,31.406,13.6828
6.832,32.6436,14.0344
6.833,33.8766,14.4352
6.834,35.0995,14.8711
6.835,36.3072,15.3422
6.836,37.4942,15.8484
6.837,38.6554,16.3969
6.838,39.7856,16.9734
6.839,40.8796,17.5781
6.84,41.9327,18.1969
6.841,42.9399,18.8227
6.842,43.8967,19.4695
6.843,44.7986,20.1375
6.844,45.6415,20.8266
6.845,46.4214,21.5227
6.846,47.1346,22.2117
6.847,47.7777,22.9078
6.848,48.3475,23.625
6.849,48.8414,24.3562
6.85,49.2567,25.0875
6.851,49.5915,25.7977
6.852,49.8438,26.5148
6.853,50.0124,27.2391
6.854,50.0962,27.9844
6.855,50.0945,28.7086
6.856,50.0072,29.4258
6.857,49.8344,30.1359
6.858,49.5765,30.8461
6.859,49.2346,31.5703
6.86,48.81,32.2805
6.861,48.3044,32.9695
6.862,47.7198,33.6516
6.863,47.0588,34.3406
6.864,46.3242,35.0297
6.865,45.5191,35.7117
6.866,44.647,36.3727
6.867,43.7118,37.0125
6.868,42.7176,37.6594
6.869,41.6689,38.2992
6.87,40.5702,38.9391
6.871,39.4266,39.5508
6.872,38.2431,40.057
6.873,37.025,40.4438
6.874,35.7779,40.732
6.875,34.5073,40.9219
6.876,33.2191,41.0063
6.877,31.919,40.9922
6.878,30.6129,40.8938
6.879,29.3068,40.725
6.88,28.0065,40.4859
6.881,26.718,40.1906
6.882,25.4471,39.8391
6.883,24.1994,39.4172
6.884,22.9808,38.9531
6.885,21.7965,38.4258
6.886,20.6521,37.8633
6.887,19.5525,37.35
6.888,18.5028,36.668
6.889,17.5076,36.0281
6.89,16.5714,35.3461
6.891,15.6982,34.6359
6.892,14.8919,33.9047
6.893,14.1561,33.1734
6.894,13.4939,32.4281
6.895,12.9082,31.6477
6.896,12.4014,30.8391
6.897,11.9757,30.0375
6.898,11.6328,29.2359
6.899,11.3739,28.4203
6.9,11.2002,27.5836
6.901,11.1121,26.7469
6.902,11.1097,25.9313
6.903,11.1929,25.1156
6.904,11.3611,24.2789
6.905,11.6132,23.4422
6.906,11.9478,22.6336
6.907,12.3631,21.832
6.908,12.8572,21.0305
6.909,13.4274,20.2219
6.91,14.0711,19.4203
6.911,14.785,18.6539
6.912,15.5658,17.8875
6.913,16.4097,17.1211
6.914,17.3129,16.418
6.915,18.271,15.8063
6.916,19.2797,15.2789
6.917,20.3343,14.8219
6.918,21.43,14.4422
6.919,22.5618,14.1328
6.92,23.7246,13.8867
6.921,24.9133,13.7109
6.922,26.1224,13.6125
6.923,27.3467,13.5703
6.924,28.5809,13.6125
6.925,29.8194,13.7039
6.926,31.0569,13.8586
6.927,32.2881,14.0695
6.928,33.5077,14.3297
6.929,34.7104,14.6391
6.93,35.8913,14.9906
6.931,37.0453,15.3914
6.932,38.1677,15.8344
6.933,39.2538,16.3266
6.934,40.2991,16.8469
6.935,41.2994,17.4094
6.936,42.2506,17.9859
6.937,43.149,18.5766
6.938,43.991,19.1883
6.939,44.7733,19.8281
6.94,45.4928,20.4891
6.941,46.147,21.1641
6.942,46.7332,21.8391
6.943,47.2495,22.5141
6.944,47.6938,23.2102
6.945,48.0648,23.9203
6.946,48.3611,24.6445
6.947,48.5819,25.3547
6.948,48.7266,26.0648
6.949,48.7949,26.775
6.95,48.7868,27.5063
6.951,48.7027,28.2375
6.952,48.5433,28.9547
6.953,48.3094,29.6578
6.954,48.0023,30.3609
6.955,47.6236,31.0711
6.956,47.1751,31.7883
6.957,46.6588,32.4914
6.958,46.0771,33.1734
6.959,45.4324,33.8484
6.96,44.7278,34.5375
6.961,43.9661,35.2266
6.962,43.1507,35.9016
6.963,42.2849,36.5484
6.964,41.3724,37.1953
6.965,40.4171,37.8352
6.966,39.4227,38.468
6.967,38.3935,39.0586
6.968,37.3336,39.5367
6.969,36.2473,39.9023
6.97,35.139,40.1555
6.971,34.0133,40.3102
6.972,32.8745,40.3734
6.973,31.7273,40.3453
6.974,30.5763,40.2328
6.975,29.4261,40.057
6.976,28.2812,39.8109
6.977,27.1462,39.4945
6.978,26.0257,39.1219
