Time,Input,Output
8.858,3.33903,3.82165
8.859,3.63576,3.76311
8.86,3.94029,3.82165
8.861,4.25053,3.57067
8.862,4.56437,3.09888
8.863,4.87965,3.09888
8.864,5.19424,3.1349
8.865,5.506,3.27146
8.866,5.81283,3.04516
8.867,6.11263,2.98297
8.868,6.4034,2.98297
8.869,6.68317,2.85142
8.87,6.95006,2.78222
8.871,7.20228,2.69666
8.872,7.43815,2.5453
8.873,7.65608,2.47911
8.874,7.85463,2.5453
8.875,8.03249,2.61215
8.876,8.18847,2.47911
8.877,8.32156,2.47911
8.878,8.43087,2.4956
8.879,8.51571,2.58701
8.88,8.57553,2.58701
8.881,8.60996,2.58701
8.882,8.61881,2.6712
8.883,8.60204,2.79083
8.884,8.5598,2.72222
8.885,8.49241,2.79083
8.886,8.40035,2.83406
8.887,8.28429,3.35453
8.888,8.14503,3.35453
8.889,7.98355,3.41038
8.89,7.80097,3.49486
8.891,7.59853,3.52321
8.892,7.37765,3.91018
8.893,7.13983,4.12003
8.894,6.88671,4.39662
8.895,6.62002,4.39662
8.896,6.34157,4.39662
8.897,6.05327,5.26088
8.898,5.75709,4.86368
8.899,5.45504,4.78802
8.9,5.14917,4.78802
8.901,4.84157,4.99457
8.902,4.53433,5.49883
8.903,4.22953,5.51028
8.904,3.92925,5.62531
8.905,3.63552,5.72974
8.906,3.35034,5.72974
8.907,3.07565,5.81154
8.908,2.8133,6.01235
8.909,2.56509,6.26457
8.91,2.33269,6.15591
8.911,2.11768,6.15591
8.912,1.92152,6.22826
8.913,1.74556,6.24035
8.914,1.59097,6.22826
8.915,1.45883,6.2767
8.916,1.35001,6.21618
8.917,1.26528,6.06004
8.918,1.20521,6.06004
8.919,1.17021,6.57085
8.92,1.16053,6.57085
8.921,1.17624,5.98857
8.922,1.21724,5.66003
8.923,1.28326,5.66003
8.924,1.37385,5.66003
8.925,1.48842,5.54468
8.926,1.62619,5.5332
8.927,1.78622,4.82038
8.928,1.96745,4.63824
8.929,2.16865,4.63824
8.93,2.38845,4.61701
8.931,2.62536,4.54303
8.932,2.87778,3.70493
8.933,3.14399,3.73397
8.934,3.42219,3.92007
8.935,3.71048,3.87073
8.936,4.00689,3.87073
8.937,4.30941,3.29906
8.938,4.61597,3.29906
8.939,4.92447,3.30828
8.94,5.2328,3.41038
8.941,5.53885,3.41038
8.942,5.84051,2.89501
8.943,6.13572,2.89501
8.944,6.42243,3.00068
8.945,6.69867,2.99182
8.946,6.96253,2.98297
8.947,7.21218,2.79946
8.948,7.44588,2.61215
8.949,7.66201,2.79946
8.95,7.85906,2.6712
8.951,8.03564,2.83406
8.952,8.19051,2.73076
8.953,8.32256,2.73076
8.954,8.43086,2.6374
8.955,8.51462,2.69666
8.956,8.57322,2.70517
8.957,8.60622,2.97412
8.958,8.61334,3.00068
8.959,8.5945,3.00068
8.96,8.54978,2.97412
8.961,8.47945,2.97412
8.962,8.38394,3.37311
8.963,8.26386,3.39172
8.964,8.12002,3.54216
8.965,7.95336,3.47602
8.966,7.76498,3.68563
8.967,7.55616,4.43824
8.968,7.32831,4.43824
8.969,7.08296,4.3345
8.97,6.82179,4.32418
8.971,6.54658,4.3345
8.972,6.25922,5.13807
8.973,5.96168,5.13807
8.974,5.65601,5.13807
8.975,5.34432,5.1048
8.976,5.02877,5.21607
8.977,4.71155,5.77642
8.978,4.39488,5.77642
8.979,4.08097,5.9293
8.98,3.77201,5.98857
8.981,3.47018,6.13188
8.982,3.17761,6.16794
8.983,2.89637,6.34967
8.984,2.62845,6.16794
8.985,2.37577,6.34967
8.986,2.14014,6.33748
8.987,1.92325,6.37408
8.988,1.72667,6.37408
8.989,1.55184,6.37408
8.99,1.40004,6.41077
8.991,1.27241,6.2041
8.992,1.16989,6.10789
8.993,1.09329,6.09591
8.994,1.04321,6.10789
8.995,1.02008,6.09591
8.996,1.02413,5.89386
8.997,1.05542,5.55616
8.998,1.11379,5.40764
8.999,1.19892,5.37361
9,1.31028,5.45315
9.001,1.44715,5.45315
9.002,1.60864,4.35516
9.003,1.79368,4.35516
9.004,2.00103,4.35516
9.005,2.22928,4.31387
9.006,2.47688,4.29329
9.007,2.74213,3.61838
9.008,3.0232,3.55165
9.009,3.31813,3.5043
9.01,3.62489,3.44782
9.011,3.94131,3.44782
9.012,4.26519,3.00068
9.013,4.59423,2.97412
9.014,4.92611,2.95647
9.015,5.25847,2.94766
9.016,5.58895,2.88627
9.017,5.91519,2.88627
9.018,6.23483,2.87754
9.019,6.54558,2.73076
9.02,6.84519,2.73076
9.021,7.13148,2.79083
9.022,7.40236,2.6374
9.023,7.65585,2.4956
9.024,7.89008,2.6374
9.025,8.10329,2.46267
9.026,8.29391,2.6374
9.027,8.46049,2.62056
9.028,8.60176,2.72222
9.029,8.71663,2.62056
9.03,8.80417,2.66274
9.031,8.86369,2.66274
9.032,8.89466,2.98297
9.033,8.89676,3.01844
9.034,8.8699,3.01844
9.035,8.81416,2.98297
9.036,8.72987,2.98297
9.037,8.61753,3.35453
9.038,8.47788,3.41973
9.039,8.31182,3.63754
9.04,8.12049,3.47602
9.041,7.90517,3.70493
9.042,7.66736,4.15039
9.043,7.40871,4.15039
9.044,7.13101,4.56412
9.045,6.83623,4.56412
9.046,6.52645,4.56412
9.047,6.20387,5.28334
9.048,5.8708,5.28334
9.049,5.52961,5.2721
9.05,5.18278,5.04956
9.051,4.8328,5.04956
9.052,4.48221,5.60222
9.053,4.13357,5.60222
9.054,3.78943,5.59069
9.055,3.45231,6.01235
9.056,3.12469,6.22826
9.057,2.80901,6.22826
9.058,2.5076,6.19204
9.059,2.22272,6.09591
9.06,1.95651,6.11988
9.061,1.71097,6.11988
9.062,1.48798,6.2767
9.063,1.28923,6.30098
9.064,1.11627,6.33748
9.065,0.970456,6.33748
9.066,0.852938,6.33748
9.067,0.764676,6.11988
9.068,0.706413,6.11988
9.069,0.678676,6.16794
9.07,0.681769,6.16794
9.071,0.71577,6.03617
9.072,0.780529,5.77642
9.073,0.87567,5.63687
9.074,1.00059,5.55616
9.075,1.15447,5.55616
9.076,1.33626,5.64844
9.077,1.54471,5.39628
9.078,1.77838,4.61701
9.079,2.03561,4.59582
9.08,2.31459,4.59582
9.081,2.61331,4.43824
9.082,2.92964,4.43824
9.083,3.26129,3.86089
9.084,3.60585,3.86089
9.085,3.96081,3.87073
9.086,4.32358,3.87073
9.087,4.6915,3.87073
9.088,5.06184,3.29906
9.089,5.43187,3.24396
9.09,5.79884,3.25312
9.091,6.16001,3.24396
9.092,6.5127,3.19834
9.093,6.85424,3.06302
9.094,7.18206,2.99182
9.095,7.49368,2.96529
9.096,7.78674,2.94766
9.097,8.059,2.92128
9.098,8.30835,2.72222
9.099,8.53288,2.72222
9.1,8.73083,2.60376
9.101,8.90066,2.76503
9.102,9.041,2.52869
9.103,9.15073,2.76503
9.104,9.22892,2.5204
9.105,9.27491,2.73076
9.106,9.28826,2.5204
9.107,9.26877,2.73076
9.108,9.21649,2.82539
9.109,9.13172,2.82539
9.11,9.015,2.85142
9.111,8.86711,2.85142
9.112,8.68908,2.85142
9.113,8.48215,3.46661
9.114,8.2478,3.5043
9.115,7.9877,3.46661
9.116,7.70374,3.5043
9.117,7.398,3.59927
9.118,7.0727,4.38624
9.119,6.73024,4.61701
9.12,6.37315,4.38624
9.121,6.00408,4.27275
9.122,5.62578,4.38624
9.123,5.24108,5.14918
9.124,4.85285,5.14918
9.125,4.46403,4.98361
9.126,4.07753,4.98361
9.127,3.6963,5.21607
9.128,3.32321,5.5332
9.129,2.96112,5.66003
9.13,2.61279,5.78812
9.131,2.2809,5.78812
9.132,1.96799,5.79983
9.133,1.67649,6.17999
9.134,1.40866,6.17999
9.135,1.1666,6.14389
9.136,0.9522,5.90566
9.137,0.767167,6.14389
9.138,0.612979,6.00045
9.139,0.490886,6.14389
9.14,0.401898,6.10789
9.141,0.346776,6.10789
9.142,0.326026,6.06004
9.143,0.339894,5.75306
9.144,0.388363,5.75306
9.145,0.471152,5.78812
9.146,0.587719,6.06004
9.147,0.737261,6.06004
9.148,0.918723,5.03854
9.149,1.1308,5.03854
9.15,1.37196,5.03854
9.151,1.64044,4.97265
9.152,1.93425,4.70218
9.153,2.25121,4.15039
9.154,2.58897,4.08977
9.155,2.945,4.02953
9.156,3.31663,4.02953
9.157,3.70106,3.83145
9.158,4.09538,3.26229
9.159,4.49661,3.24396
9.16,4.90169,3.22568
9.161,5.30755,3.22568
9.162,5.71107,3.21656
9.163,6.10918,3.05409
9.164,6.4988,3.05409
9.165,6.87695,2.87754
9.166,7.2407,2.84273
9.167,7.58724,2.84273
9.168,7.91387,2.57029
9.169,8.21806,2.57029
9.17,8.49741,2.55362
9.171,8.74974,2.57029
9.172,8.97305,2.50385
9.173,9.16558,2.50385
9.174,9.32578,2.50385
9.175,9.45235,2.52869
9.176,9.54425,2.52869
9.177,9.60071,2.5453
9.178,9.62123,2.5453
9.179,9.60557,2.5453
9.18,9.55379,2.69666
9.181,9.46621,2.60376
9.182,9.34344,2.74787
9.183,9.18636,2.91251
9.184,8.99611,2.99182
9.185,8.77409,2.91251
9.186,8.52196,2.89501
9.187,8.2416,2.89501
9.188,7.93514,3.70493
9.189,7.60487,3.76311
9.19,7.25332,3.79233
9.191,6.88315,3.86089
9.192,6.49719,3.91018
9.193,6.0984,4.65951
9.194,5.68983,4.65951
9.195,5.27463,4.38624
9.196,4.856,4.27275
9.197,4.43717,4.38624
9.198,4.02138,5.38494
9.199,3.61186,5.06058
9.2,3.21178,5.06058
9.201,2.82427,5.06058
9.202,2.45235,5.32839
9.203,2.09892,5.44176
9.204,1.76676,5.66003
9.205,1.45848,5.47597
9.206,1.17651,5.62531
9.207,0.923082,5.62531
9.208,0.700207,5.97669
9.209,0.509667,5.97669
9.21,0.352992,5.97669
9.211,0.231454,5.97669
9.212,0.146052,5.97669
9.213,0.0975078,5.62531
9.214,0.0862551,5.62531
9.215,0.11244,5.57917
9.216,0.175915,5.84676
9.217,0.276244,5.52173
9.218,0.412702,5.28334
9.219,0.584281,5.28334
9.22,0.789698,5.28334
9.221,1.0274,5.24966
9.222,1.29559,5.24966
9.223,1.59222,4.34482
9.224,1.91502,4.3345
9.225,2.2615,4.28301
9.226,2.62901,4.20119
9.227,3.01471,3.95972
9.228,3.41562,3.35453
9.229,3.82862,3.336
9.23,4.25051,3.35453
9.231,4.67802,3.31751
9.232,5.10782,3.30828
9.233,5.53655,3.10787
9.234,5.96086,3.10787
9.235,6.37744,3.0899
9.236,6.78303,3.0899
9.237,7.17444,2.76503
9.238,7.54859,2.68817
9.239,7.90255,2.64583
9.24,8.23353,2.64583
9.241,8.5389,2.65428
9.242,8.81626,2.65428
9.243,9.0634,2.58701
9.244,9.27835,2.46267
9.245,9.45941,2.46267
9.246,9.60512,2.58701
9.247,9.71431,2.37299
9.248,9.78607,2.59538
9.249,9.81982,2.39732
9.25,9.81526,2.43809
9.251,9.77238,2.43809
9.252,9.69148,2.57864
9.253,9.57317,2.62056
9.254,9.41835,2.66274
9.255,9.22819,2.77362
9.256,9.00416,2.74787
9.257,8.74799,2.74787
9.258,8.46167,3.32675
9.259,8.14742,3.44782
9.26,7.8077,3.336
9.261,7.44515,3.44782
9.262,7.06261,3.58972
9.263,6.66307,4.21138
9.264,6.24967,4.21138
9.265,5.82565,4.17068
9.266,5.39435,4.13014
9.267,4.95915,4.13014
9.268,4.52348,5.16031
9.269,4.09078,5.16031
9.27,3.66446,5.16031
9.271,3.24788,4.92894
9.272,2.84434,5.17144
9.273,2.45703,5.61376
9.274,2.08902,5.69484
9.275,1.74323,5.69484
9.276,1.4224,5.69484
9.277,1.12907,5.67162
9.278,0.865593,5.85852
9.279,0.63406,6.00045
9.28,0.43632,6.00045
9.281,0.273958,6.00045
9.282,0.148279,5.88207
9.283,0.0602985,5.88207
9.284,0.010734,5.71809
9.285,0,5.69484
9.286,0.0282037,5.69484
9.287,0.095144,5.67162
9.288,0.200313,5.2049
9.289,0.342898,5.2049
9.29,0.521792,5.26088
9.291,0.735598,5.28334
9.292,0.98264,5.28334
9.293,1.26098,4.86368
9.294,1.56843,4.67016
9.295,1.90256,4.67016
9.296,2.26075,4.51149
9.297,2.64016,4.51149
9.298,3.03781,3.59927
9.299,3.45054,3.48543
9.3,3.87509,3.48543
9.301,4.3081,3.49486
9.302,4.74614,3.49486
9.303,5.18575,3.1349
9.304,5.62343,3.1349
9.305,6.05571,3.22568
9.306,6.47917,3.24396
9.307,6.89044,3.22568
9.308,7.28626,2.87754
9.309,7.66349,2.87754
9.31,8.01911,3.06302
9.311,8.35032,2.78222
9.312,8.65447,2.77362
9.313,8.92914,2.6712
9.314,9.17215,2.62897
9.315,9.38157,2.53699
9.316,9.55573,2.62897
9.317,9.69324,2.43809
9.318,9.793,2.57864
9.319,9.85423,2.43809
9.32,9.87644,2.57864
9.321,9.85944,2.60376
9.322,9.80338,2.60376
9.323,9.7087,2.53699
9.324,9.57616,2.73076
9.325,9.40682,2.64583
9.326,9.20203,2.73076
9.327,8.96342,2.79083
9.328,8.69291,3.14393
9.329,8.39264,3.24396
9.33,8.06503,3.24396
9.331,7.71269,3.25312
9.332,7.33843,3.34526
9.333,6.94524,4.02953
9.334,6.53628,4.02953
9.335,6.1148,4.03954
9.336,5.68417,4.00953
9.337,5.24785,4.03954
9.338,4.80931,4.7665
9.339,4.37207,4.90714
9.34,3.93962,4.90714
9.341,3.51541,4.90714
9.342,3.10285,5.22726
9.343,2.70522,5.48739
9.344,2.32572,5.48739
9.345,1.96736,5.48739
9.346,1.63302,5.60222
9.347,1.32537,5.60222
9.348,1.04686,5.64844
9.349,0.799728,5.64844
9.35,0.585935,5.87029
9.351,0.40719,5.69484
9.352,0.264915,5.82327
9.353,0.160243,5.76474
9.354,0.0940038,5.82327
9.355,0.0667174,5.85852
9.356,0.0785927,5.77642
9.357,0.129524,5.74139
9.358,0.219092,5.71809
9.359,0.346568,5.30584
9.36,0.510918,5.12697
9.361,0.710812,5.30584
9.362,0.944638,5.39628
9.363,1.21051,5.39628
9.364,1.50628,4.7988
9.365,1.82957,4.55357
9.366,2.17777,4.39662
9.367,2.54808,4.28301
9.368,2.93752,4.28301
9.369,3.34296,3.58019
9.37,3.76114,3.48543
9.371,4.1887,3.48543
9.372,4.62219,3.48543
9.373,5.05814,3.40105
9.374,5.49305,3.08093
9.375,5.92342,2.97412
9.376,6.3458,3.08093
9.377,6.75681,2.93006
9.378,7.15315,2.78222
9.379,7.53163,2.94766
9.38,7.88925,2.94766
9.381,8.22312,2.73931
9.382,8.53059,2.73931
9.383,8.8092,2.58701
9.384,9.05673,2.5453
9.385,9.27122,2.46267
9.386,9.45095,2.51212
9.387,9.59452,2.44627
9.388,9.70079,2.43809
9.389,9.76894,2.38109
9.39,9.79845,2.38109
9.391,9.78911,2.47911
9.392,9.74104,2.3649
9.393,9.65464,2.48735
9.394,9.53066,2.57864
9.395,9.37012,2.81674
9.396,9.17435,2.58701
9.397,8.94497,2.82539
9.398,8.68384,2.84273
9.399,8.39312,3.18016
9.4,8.07516,3.28985
9.401,7.73257,3.28985
9.402,7.36814,3.24396
9.403,6.98483,3.24396
9.404,6.58576,3.82165
9.405,6.17416,3.84125
9.406,5.75338,4.06965
9.407,5.32682,3.87073
9.408,4.89795,4.06965
9.409,4.47024,4.42782
9.41,4.04714,4.71287
9.411,3.63208,4.71287
9.412,3.22841,4.83119
9.413,2.83938,4.84201
9.414,2.46813,5.56766
9.415,2.11766,5.64844
9.416,1.79078,5.64844
9.417,1.49012,5.57917
9.418,1.21808,5.57917
9.419,0.976854,5.84676
9.42,0.768358,5.84676
9.421,0.594254,5.91748
9.422,0.455919,5.91748
9.423,0.354442,5.83501
9.424,0.29061,5.79983
9.425,0.264905,5.78812
9.426,0.277499,5.77642
9.427,0.328252,5.78812
9.428,0.416718,5.77642
9.429,0.542142,5.36229
9.43,0.70347,5.36229
9.431,0.89936,5.36229
9.432,1.12819,5.26088
9.433,1.38807,5.26088
9.434,1.67686,4.63824
9.435,1.99219,4.60641
9.436,2.33148,4.50099
9.437,2.69194,4.42782
9.438,3.07064,4.3345
9.439,3.46448,3.63754
9.44,3.87025,3.63754
9.441,4.28465,3.44782
9.442,4.7043,3.55165
9.443,5.1258,3.42908
9.444,5.54572,3.27146
9.445,5.96067,3.336
9.446,6.36727,3.336
9.447,6.76224,3.38241
9.448,7.14239,3.07197
9.449,7.50466,2.98297
9.45,7.84612,2.95647
9.451,8.16403,2.91251
9.452,8.45585,2.91251
9.453,8.71923,2.79946
9.454,8.95208,2.60376
9.455,9.15254,2.5453
9.456,9.31905,2.37299
9.457,9.45028,2.5453
9.458,9.54523,2.42175
9.459,9.60317,2.62897
9.46,9.6237,2.47089
9.461,9.6067,2.62897
9.462,9.55237,2.47911
9.463,9.4612,2.62897
9.464,9.334,2.88627
9.465,9.17186,2.88627
9.466,8.97615,2.87754
9.467,8.74853,2.86882
9.468,8.4909,2.72222
9.469,8.2054,3.48543
9.47,7.89442,3.63754
9.471,7.56053,3.62796
9.472,7.20649,3.67599
9.473,6.83522,3.92997
9.474,6.44979,4.48003
9.475,6.05337,4.52199
9.476,5.6492,4.48003
9.477,5.24062,4.48003
9.478,4.83096,4.51149
9.479,4.42358,5.08267
9.48,4.0218,5.08267
9.481,3.6289,5.23845
9.482,3.24808,4.89626
9.483,2.88244,5.29459
9.484,2.53495,5.79983
9.485,2.20842,5.83501
9.486,1.90549,5.83501
9.487,1.62861,5.83501
9.488,1.38001,5.87029
9.489,1.16167,5.87029
9.49,0.975331,5.88207
9.491,0.822481,6.03617
9.492,0.704317,6.03617
9.493,0.621753,6.03617
9.494,0.575413,5.78812
9.495,0.56562,5.74139
9.496,0.592402,5.78812
9.497,0.655482,5.71809
9.498,0.754291,5.67162
9.499,0.887964,5.49883
9.5,1.05536,5.36229
9.501,1.25504,5.24966
9.502,1.48534,5.24966
9.503,1.74432,5.07162
9.504,2.02982,4.6915
9.505,2.33945,4.61701
9.506,2.67064,4.54303
9.507,3.02066,4.46957
9.508,3.3866,4.46957
9.509,3.76545,3.48543
9.51,4.15407,3.48543
9.511,4.54929,3.51375
9.512,4.94784,3.51375
9.513,5.34647,3.48543
9.514,5.7419,3.336
9.515,6.13092,3.336
9.516,6.51034,3.22568
9.517,6.87708,3.32675
9.518,7.22816,3.22568
9.519,7.56073,3.0899
9.52,7.87211,2.89501
9.521,8.15978,3.06302
9.522,8.42143,3.06302
9.523,8.65498,2.90376
9.524,8.85855,2.80809
9.525,9.03055,2.71369
9.526,9.16962,2.71369
9.527,9.2747,2.73931
9.528,9.34499,2.76503
9.529,9.37999,2.76503
9.53,9.37948,2.90376
9.531,9.34354,2.70517
9.532,9.27255,2.94766
9.533,9.16716,2.94766
9.534,9.02831,3.10787
9.535,8.85721,3.10787
9.536,8.65535,3.336
9.537,8.42445,3.12588
9.538,8.16647,3.36382
9.539,7.88359,3.89043
9.54,7.57821,3.89043
9.541,7.25288,3.87073
9.542,6.91032,3.87073
9.543,6.55341,3.88058
9.544,6.1851,4.68082
9.545,5.80848,4.68082
9.546,5.42665,4.57467
9.547,5.04278,4.48003
9.548,4.66005,4.48003
9.549,4.28161,5.13807
9.55,3.91058,5.24966
9.551,3.55,5.40764
9.552,3.20284,5.24966
9.553,2.87193,5.51028
9.554,2.55997,5.76474
9.555,2.26951,5.76474
9.556,2.0029,5.76474
9.557,1.7623,5.88207
9.558,1.54963,5.90566
9.559,1.36662,5.88207
9.56,1.2147,5.75306
9.561,1.09508,5.75306
9.562,1.00869,5.87029
9.563,0.956157,5.87029
9.564,0.937869,5.87029
9.565,0.953906,5.98857
9.566,1.00407,6.03617
9.567,1.08788,5.85852
9.568,1.20458,5.5332
9.569,1.35315,5.419
9.57,1.53229,5.17144
9.571,1.74047,5.09373
9.572,1.97591,5.17144
9.573,2.23662,5.08267
9.574,2.52039,4.74502
9.575,2.82484,4.44867
9.576,3.14742,4.31387
9.577,3.48543,4.31387
9.578,3.83604,4.30358
9.579,4.19634,3.77284
9.58,4.56334,3.66636
9.581,4.934,3.77284
9.582,5.30525,3.72428
9.583,5.67403,3.72428
9.584,6.03731,3.58019
9.585,6.39209,3.36382
9.586,6.73548,3.16202
9.587,7.06466,3.36382
9.588,7.37696,3.45721
9.589,7.66983,2.94766
9.59,7.94091,2.94766
9.591,8.188,2.94766
9.592,8.40914,2.95647
9.593,8.60255,2.95647
9.594,8.76671,3.03624
9.595,8.90034,3.03624
9.596,9.0024,3.03624
9.597,9.07214,2.94766
9.598,9.10907,3.06302
9.599,9.11295,3.28065
9.6,9.08385,3.21656
9.601,9.0221,3.21656
9.602,8.92829,3.28985
9.603,8.80328,3.35453
9.604,8.6482,3.64714
9.605,8.46441,3.72428
9.606,8.25351,3.82165
9.607,8.01733,3.82165
9.608,7.75789,3.63754
9.609,7.47741,3.63754
9.61,7.17828,4.35516
9.611,6.86303,4.35516
9.612,6.53433,4.29329
9.613,6.19495,4.29329
9.614,5.84773,4.74502
9.615,5.4956,5.17144
9.616,5.14149,5.17144
9.617,4.78835,5.23845
9.618,4.43914,5.12697
9.619,4.09674,5.54468
9.62,3.764,5.88207
9.621,3.44366,5.88207
9.622,3.13836,5.88207
9.623,2.85062,5.96483
9.624,2.58278,5.96483
9.625,2.33705,6.19204
9.626,2.1154,6.30098
9.627,1.91964,6.30098
9.628,1.75134,6.24035
9.629,1.61184,6.24035
9.63,1.50223,6.26457
9.631,1.42337,6.26457
9.632,1.37584,6.2041
9.633,1.35997,6.24035
9.634,1.37581,6.34967
9.635,1.42318,6.30098
9.636,1.5016,6.30098
9.637,1.61036,6.2041
9.638,1.74848,6.2041
9.639,1.91475,5.97669
9.64,2.10772,5.36229
9.641,2.32573,5.36229
9.642,2.56692,5.18258
9.643,2.82921,5.2049
9.644,3.1104,5.2049
9.645,3.4081,4.23179
9.646,3.71979,4.20119
9.647,4.04285,4.20119
9.648,4.37459,4.18084
9.649,4.71221,4.18084
9.65,5.0529,3.69528
9.651,5.39384,3.63754
9.652,5.73218,3.69528
9.653,6.06512,3.73397
9.654,6.38992,3.73397
9.655,6.7039,3.21656
9.656,7.00448,3.21656
9.657,7.28921,3.21656
9.658,7.55575,3.34526
9.659,7.80195,3.21656
9.66,8.02583,3.16202
9.661,8.22557,2.93886
9.662,8.3996,3.0899
9.663,8.54654,2.99182
9.664,8.66524,3.00068
9.665,8.75481,2.99182
9.666,8.81459,2.98297
9.667,8.84417,3.0899
9.668,8.84339,3.12588
9.669,8.81236,3.12588
9.67,8.75143,3.30828
9.671,8.66119,3.30828
9.672,8.5425,3.29906
9.673,8.39644,3.29906
9.674,8.2243,3.30828
9.675,8.02762,3.66636
9.676,7.80811,3.76311
9.677,7.56769,3.76311
9.678,7.30843,3.87073
9.679,7.03255,3.98958
9.68,6.74244,4.65951
9.681,6.44056,4.65951
9.682,6.12947,4.62762
9.683,5.81183,4.62762
9.684,5.49032,4.77725
9.685,5.16764,5.2721
9.686,4.84652,5.30584
9.687,4.52964,5.39628
9.688,4.21967,5.51028
9.689,3.91918,5.51028
9.69,3.63068,5.94113
9.691,3.35656,5.96483
9.692,3.0991,6.00045
9.693,2.8604,6.00045
9.694,2.64243,6.09591
9.695,2.44697,6.2767
9.696,2.27561,6.28884
9.697,2.12972,6.2767
9.698,2.01047,6.14389
9.699,1.91881,6.14389
9.7,1.85542,6.36187
9.701,1.82078,6.36187
9.702,1.81511,6.13188
9.703,1.83839,6.13188
9.704,1.89035,6.02426
9.705,1.9705,5.9293
9.706,2.07809,5.9293
9.707,2.21215,5.9293
9.708,2.37152,6.00045
9.709,2.55478,5.64844
9.71,2.76035,5.11588
9.711,2.98646,5.11588
9.712,3.23116,4.87453
9.713,3.49236,5.08267
9.714,3.76785,4.82038
9.715,4.05528,4.20119
9.716,4.35222,4.20119
9.717,4.65617,4.20119
9.718,4.96457,4.12003
9.719,5.27484,4.00953
9.72,5.58437,3.86089
9.721,5.8906,3.86089
9.722,6.19097,3.72428
9.723,6.48299,3.69528
9.724,6.76425,3.69528
9.725,7.03244,3.41038
9.726,7.28535,3.55165
9.727,7.52093,3.43845
9.728,7.73725,3.55165
9.729,7.93258,3.43845
9.73,8.10534,3.16202
9.731,8.25418,3.06302
9.732,8.37791,3.02734
9.733,8.4756,3.09888
9.734,8.54651,3.12588
9.735,8.59015,3.23482
9.736,8.60623,3.23482
9.737,8.59472,3.336
9.738,8.55583,3.20744
9.739,8.48996,3.41973
9.74,8.39776,3.67599
9.741,8.28012,3.95972
9.742,8.13811,3.76311
9.743,7.973,3.76311
9.744,7.78629,3.95972
9.745,7.5796,4.3345
9.746,7.35477,4.52199
9.747,7.11375,4.52199
9.748,6.85864,4.87453
9.749,6.59164,4.87453
9.75,6.31505,5.46455
9.751,6.03124,5.46455
9.752,5.74265,5.23845
9.753,5.45173,5.13807
9.754,5.16095,5.13807
9.755,4.87279,5.77642
9.756,4.58967,6.10789
9.757,4.31398,5.79983
9.758,4.04805,6.10789
9.759,3.7941,6.14389
9.76,3.55424,6.17999
9.761,3.33048,6.2041
9.762,3.12467,6.48444
9.763,2.93851,6.41077
9.764,2.77352,6.48444
9.765,2.63105,6.48444
9.766,2.51225,6.50907
9.767,2.41806,6.7327
9.768,2.34923,6.7327
9.769,2.30627,6.37408
9.77,2.28948,6.37408
9.771,2.29895,6.53375
9.772,2.33454,6.55848
9.773,2.39587,6.55848
9.774,2.48238,6.45984
9.775,2.59328,5.76474
9.776,2.72756,5.70646
9.777,2.88406,5.56766
9.778,3.06139,5.51028
9.779,3.25801,5.47597
9.78,3.47223,5.26088
9.781,3.70219,5.07162
9.782,3.94594,5.01653
9.783,4.20138,4.7988
9.784,4.46634,4.68082
9.785,4.73858,4.50099
9.786,5.01578,4.42782
9.787,5.29562,4.42782
9.788,5.57575,4.37587
9.789,5.8538,4.22158
9.79,6.12746,4.0797
9.791,6.39446,4.04957
9.792,6.65256,4.04957
9.793,6.89964,4.04957
9.794,7.13367,3.98958
9.795,7.35273,3.66636
9.796,7.55502,3.65675
9.797,7.73892,3.66636
9.798,7.90294,3.62796
9.799,8.04578,3.47602
9.8,8.16632,3.59927
9.801,8.26363,3.79233
9.802,8.33697,3.62796
9.803,8.38583,3.78258
9.804,8.40988,3.78258
9.805,8.40902,3.98958
9.806,8.38336,4.00953
9.807,8.33321,4.00953
9.808,8.25909,3.93987
9.809,8.16174,3.93987
9.81,8.04205,4.36551
9.811,7.90115,4.41741
9.812,7.74031,4.49051
9.813,7.56097,4.49051
9.814,7.36473,4.7665
9.815,7.15334,5.35098
9.816,6.92864,5.35098
9.817,6.69261,5.29459
9.818,6.44731,5.26088
9.819,6.19485,5.26088
9.82,5.93743,5.76474
9.821,5.67726,5.76474
9.822,5.41658,5.72974
9.823,5.15762,5.72974
9.824,4.9026,5.78812
9.825,4.65367,6.33748
9.826,4.41297,6.33748
9.827,4.18251,6.43528
9.828,3.96426,6.47213
9.829,3.76003,6.59564
9.83,3.57154,6.74522
9.831,3.40036,6.74522
9.832,3.24792,6.65778
9.833,3.11546,6.54611
9.834,3.00407,6.67024
9.835,2.91464,6.7703
9.836,2.8479,6.7703
9.837,2.80436,6.68271
9.838,2.78433,6.68271
9.839,2.78794,6.68271
9.84,2.8151,6.3863
9.841,2.86552,6.3863
9.842,2.93874,6.34967
9.843,3.03407,6.37408
9.844,3.15067,6.37408
9.845,3.28749,6.2041
9.846,3.44333,5.72974
9.847,3.61684,5.68322
9.848,3.8065,5.31711
9.849,4.01069,5.31711
9.85,4.22763,5.31711
9.851,4.45547,4.73429
9.852,4.69227,4.73429
9.853,4.93601,4.70218
9.854,5.18461,4.73429
9.855,5.43598,4.73429
9.856,5.68799,4.17068
9.857,5.93853,4.17068
